num	safe_title	img	alt	link	news	year	month	day
2168	Reading in the Original	reading_in_the_original.png	The articles are much shorter, but I assume that's because this version predates the merger with the Hawaiian text that created the modern Hawaiian-Greek hybrid wiki-pedia.			2019	6	26
2169	Predictive Models	predictive_models.png	WE WILL ARREST THE REVOLUTION MEMBERS [AT THE JULY 28TH MEETING][tab] "Cancel the meeting! Our cover is blown."			2019	6	28
2170	Coordinate Precision	coordinate_precision.png	40 digits: You are optimistic about our understanding of the nature of distance itself.			2019	7	1
2171	Shadow Biosphere	shadow_biosphere.png	The typical Shadow Biology Department is housed in a building coated in a thin layer of desert varnish which renders it invisible to normal-world university staff.			2019	7	3
2172	Lunar Cycles	lunar_cycles.png	The Antikythera mechanism had a whole set of gears specifically to track the cyclic popularity of skinny jeans and low-rise waists.			2019	7	5
2173	Trained a Neural Net	trained_a_neural_net.png	It also works for anything you teach someone else to do. "Oh yeah, I trained a pair of neural nets, Emily and Kevin, to respond to support tickets."			2019	7	8
2174	First News Memory	first_news_memory.png	Psychology researchers say our 'flashbulb' memories of big events can be unreliable, but I clearly remember watching live on CNN as Challenger crashed into and destroyed the Berlin Wall.			2019	7	10
2175	Flag Interpretation	flag_interpretation.png	When Salvador Dalí died, it took months to get all the flagpoles sufficiently melted.			2019	7	12
2176	How Hacking Works	how_hacking_works.png	If only somebody had warned them that the world would roll them like this.			2019	7	15
2177	Gastroenterology	gastroenterology.png	"Mostly it means that I'm acutely aware that the kid one table over coughed as the server walked past with our food."			2019	7	17
2178	Expiration Date High Score	expiration_date_high_score.png	"Wait, we've MOVED since 2010. How on Earth did--" "Look, some of us were just born to be champions."			2019	7	19
2179	NWS Warnings	nws_warnings.png	Kind of rude of them to simultaneously issue an EVACUATION - IMMEDIATE alert, a SHELTER IN PLACE alert, and a 911 TELEPHONE OUTAGE alert.			2019	7	22
2180	Spreadsheets	spreadsheets.png	My brother once asked me if there was a function to produce a calendar grid from a list of dates in Google Sheets. I replied with a single-cell formula that took in a list of dates and outputted a calendar. It used SEQUENCE(), REGEXMATCH(), and a double-nested ARRAYFORMULA(), and it locked up the browser for 15 seconds every time it ran. I think he learned a lot about asking me things.			2019	7	24
2181	Inbox	inbox.png	Rome's declaration of war against Carthage was sent from a no-reply address, so Hannibal had to cross the Alps to deliver his "UNSUBSCRIBE" response in person.			2019	7	26
2182	When I'm Back at a Keyboard	when_im_back_at_a_keyboard.png	[after typing 1,500 words on feathered dinosaurs, paleontology, sexism, lava, and dinosaurs as animals rather than movie monsters] Sorry to cut it short, I'm on my phone. When I'm back at a keyboard, I can give you another 5,000 words.			2019	7	29
2183	Icon Swap	icon_swap.png	Someone's probably working on an eBook app where, if you stop reading right before some plot twist happens, the app will wait a while and then send you a breaking news alert about what's happening, prompting you to open it and read the next few pages to learn more.			2019	7	31
2184	Unpopular Opinions	unpopular_opinions.png	I wasn't a big fan of 3 or Salvation, so I'm trying to resist getting my hopes up too much for Dark Fate, but it's hard. I'm just a sucker for humans and robots traveling through time to try to drive trucks into each other, apparently.			2019	8	2
2185	Cumulonimbus	cumulonimbus.png	The rarest of all clouds is the altocumulenticulostratonimbulocirruslenticulomammanoctilucent cloud, caused by an interaction between warm moist air, cool dry air, cold slippery air, cursed air, and a cloud of nanobots.			2019	8	5
2186	Dark Matter	dark_matter.png	To detect dark matter, we just need to build a bird feeder that spins two squirrels around the rim in opposite directions at relativistic speeds and collides them together.			2019	8	7
2187	Geologic Time	geologic_time.png	Ok, well, we'll be sure to pay you sometime soon, geologically speaking.			2019	8	9
2188	E Scooters	e_scooters.png	Obviously battery technology and prices have driven a lot of the scooter explosion, but I feel like Dean Kamen must be at least a little grumpy about how much people laughed at the idea of the Segway.			2019	8	12
2189	Old Game Worlds	old_game_worlds.png	Ok, how many coins for a cinnamon roll?			2019	8	14
2190	Serena Versus the Drones	serena_versus_the_drones.png	After the test, she said that if she had a choice, she wouldn’t defend herself against drones using a tennis ball and racket, though she would absolutely pick them over other sports equipment. But, she added, "Drones don't bother me."	https://blog.xkcd.com/?p=922		2019	8	16
2191	Conference Question	conference_question.png	I also have an utterance. Less of an utterance and more of an incantation. Less of an incantation and more of a malediction. Less of a malediction and more of a Word of Power. Less of a Word of Power and more of an Unforgivable Curse.			2019	8	19
2192	Review	review.png	Controls are a little hard to figure out.			2019	8	21
2193	Well-Ordering Principle	well_ordering_principle.png	We could organize a nationwide old-photo-album search, but the real Worst McFly is probably lost to time.			2019	8	23
2194	How to Send a File	how_to_send_a_file.png	Note: How To will teach you lots of cool stuff about technology, data storage, butterfly migration, and more. Also you will never see your files again.	https://blog.xkcd.com/2019/08/26/how-to-send-a-file/		2019	8	26
2195	Dockless Roombas	dockless_roombas.png	The company started out exploiting a loophole in the law banning scooters. The city was mad at first, but then they noticed how much they were saving on street cleaning.			2019	8	28
2196	Nice To E-Meet You	nice_to_e_meet_you.png	I'm inside your head and I hate it. Please let me out.			2019	8	30
2197	Game Show	game_show.png	Eventually they agreed to "an auto-retracting dog leash with one end clipped to your house, so you can press the button on the handle and water-ski home."			2019	9	2
2198	Throw	throw.png	this calculator implements the simple throwing distance estimation model from the how to throw things chapter of the book how to			2019	9	3
2199	Cryptic Wifi Networks	cryptic_wifi_networks.png	They actually showed up on the first scan by the first WiFi-capable device.			2019	9	6
2200	Unreachable State	unreachable_state.png	ERROR: We've reached an unreachable state. Anything is possible. The limits were in our heads all along. Follow your dreams.			2019	9	9
2201	Foucault Pendulum	foucault_pendulum.png	Trust me, you don't want to get on the wrong side of the paramilitary enforcement arm of the International Earth Rotation and Reference Systems Service.			2019	9	11
2202	Earth-Like Exoplanet	earth_like_exoplanet.png	Fire is actually a potential biosignature, since it means something is filling the atmosphere with an unstable gas like oxygen. If we find a planet covered in flames, it might be an indicator that it supports life. Or used to, anyway, before the fire.			2019	9	13
2203	Prescience	prescience.png	Lots of people called their ships unsinkable before the Titanic. Voicing your hubris doesn't make failure more likely, just more memorable.			2019	9	16
2204	Ksp 2	ksp_2.png	"The committee appreciates that your 2020 launch is on track, but the 'human capital/personnel retention' budget includes a lot more unmarked cash payments than usual. What are th--" "Public outreach."			2019	9	18
2205	Types of Approximation	types_of_approximation.png	It's not my fault I haven't had a chance to measure the curvature of this particular universe.			2019	9	20
2206	Mavis Beacon	mavis_beacon.png	There are actually lowercase-like 'oldstyle' forms of normal numbers with more pronounced ascenders and descenders, which is why some numbers like '5' in books sometimes dangle below the line. But the true capital numbers remain the domain of number maven Mavis Beacon.	https://www.fonts.com/content/learning/fontology/level-3/numbers/oldstyle-figures		2019	9	23
2207	Math Work	math_work.png	I could type this into a solver, which MIGHT help, but would also mean I have to get a lot of parentheses right...			2019	9	25
2208	Drone Fishing	drone_fishing.png	Today's consumers who order their drones off the internet don't know the joy of going out in nature and returning with a drone that you caught yourself, whose angry owners you fought off with your own two hands.			2019	9	27
2209	Fresh Pears	fresh_pears.png	I want to sell apples but I'm still working on getting the machine to do the cutting and grafting.			2019	9	30
2210	College Athletes	college_athletes.png	Their signature play is the three-point combinator, a recursive offense which is guaranteed not to halt and continues accumulating points until the buzzer.			2019	10	2
2211	Hours Before Departure	hours_before_departure.png	They could afford to cut it close because they all had Global Entry.			2019	10	4
2212	Cell Phone Functions	cell_phone_functions.png	... tazer ... fire extinguisher ... bird feeder ... toilet paper ...			2019	10	7
2213	How Old	how_old.png	We've met! I remember you when you were thiiiis tall! [*holds a hand an inch above their head*]			2019	10	9
2214	Chemistry Nobel	chemistry_nobel.png	Most chemists thought the lanthanides and actinides could be inserted in the sixth and seventh rows, but no, they're just floating down at the bottom with lots more undiscovered elements all around them.			2019	10	11
2215	Faculty:Student Ratio	faculty_student_ratio.png	They managed to briefly hit the top of the rankings when they rejected everyone except one applicant, published 5 billion research papers that just said "Hi," and hired one of their graduates for $50 trillion/year (then fired them after 10 microseconds.)			2019	10	14
2216	Percent Milkfat	percent_milkfat.png	"So what's dark energy?" "Cosmologists and the FDA are both trying very hard to find out."			2019	10	16
2217	53 Cards	53_cards.png	Well, there's one right here at the bottom, where it says "53."			2019	10	18
2218	Wardrobe	wardrobe.png	If you'd just agree to hold your meetings in here, you'd have PLENTY of time to figure things out before the deadline.			2019	10	21
2219	Earthquake Early Warnings	earthquake_early_warnings.png	I was fired by the National Weather Service five minutes after they hired me for going into their code base and renaming all the tornado warnings to "tornado spoiler alerts."			2019	10	23
2220	Imagine Going Back in Time	imagine_going_back_in_time.png	I wonder what the trendy adults in 2019 who are too cool for Pokemon will be into. Probably Digimon!			2019	10	25
2221	Emulation	emulation.png	I laugh at the software as if I'm 100% confident that it's 2019.			2019	10	28
2222	Terminator: Dark Fate	terminator_dark_fate.png	I was sent here to stop the robot that was sent here to protect the human who was sent here to protect the human who was sent here to destroy the robot that was sent here to vacuum the floor.			2019	10	30
2223	Screen Time	screen_time.png	These new Bluetooth socks are great, but it's troubling to learn that I average almost 14 hours of Shoe Time a day.			2019	11	1
2224	Software Updates	software_updates.png	Everything is a cloud application; the ping times just vary a lot.			2019	11	4
2225	Voting Referendum	voting_referendum.png	The weirdest quirk of the Borda count is that Jean-Charles de Borda automatically gets one point; luckily this has no consequences except in cases of extremely low turnout.			2019	11	6
2226	Recombination And Reionization	recombination_and_reionization.png	These signals seem to be pre-star-formation but post-Malone.			2019	11	8
2227	Transit of Mercury	transit_of_mercury.png	For some reason the water in my pool is green and there's a weird film on the surface #nofilter			2019	11	11
2228	Machine Learning Captcha	machine_learning_captcha.png	More likely: Click on all the pictures of people who appear disloyal to [name of company or government]			2019	11	13
2229	Rey and Kylo	rey_and_kylo.png	We're like 10+ movies in and the focus has been almost entirely on the WARS half.			2019	11	15
2230	Versus Bracket	versus_bracket.png	Some works didn't make the cut; in "Ecks vs. Sever" vs. the passage of time, the latter seems to have won pretty decisively.			2019	11	18
2231	The Time Before and After Land	the_time_before_and_after_land.png	According to Google, "the time for Beeland" is apparently whenever you're looking for delicious honey in Spillimacheen, British Columbia or a hexagonal chalet in the Savinja valley in Slovenia.			2019	11	20
2232	Hotel Room Party	hotel_room_party.png	[proudly greeting the hotel manager at the door] "Did I do a good job?"			2019	11	22
2233	Aurora Meaning	aurora_meaning.png	The astro-ph.SR arXiv servers are simultaneously being overwhelmed by electronic requests and actual electricity.			2019	11	25
2234	How To Deliver Christmas Presents	how_to_deliver_christmas_presents.png	Building codes in hurricane zones rely on studies of how easily flying debris can break residential windows. If you're looking for a science fair project idea and you hate your neighbors, I'm sure they could always use more data!	https://xkcd.com/how-to/		2019	11	27
2235	Group Chat Rules	group_chat_rules.png	There's no group chat member more enigmatic than the cool person who you all assume has the chat on mute, but who then instantly chimes in with no delay the moment something relevant to them is mentioned.			2019	11	29
2236	Is it Christmas?	is_it_christmas.png	We've tested it on 30 different days and it hasn't gotten one wrong yet.			2019	12	2
2237	AI Hiring Algorithm	ai_hiring_algorithm.png	So glad Kate over in R&D pushed for using the AlgoMaxAnalyzer to look into this. Hiring her was a great decisio- waaaait.			2019	12	4
2238	Flu Shot	flu_shot.png	"Wait, how often are you getting bitten by snakes? And why are you boiling water?" "Dunno, the CDC people keep showing up with complicated questions about the 'history of the property' and 'possible curses' but I kinda tune them out. At least one of them offered me the flu shot."			2019	12	6
2239	Data Error	data_error.png	Cyanobacteria wiped out nearly all life on Earth once before, and they can do it again!			2019	12	9
2240	Timeline of the Universe	timeline_of_the_universe.png	Not actual size, except technically at one spot near the left.			2019	12	11
2241	Brussels Sprouts Mandela Effect	brussels_sprouts_mandela_effect.png	I love Brussels Sprouts Mandela Effect; I saw them open for Correct Horse Battery Staple.			2019	12	13
2242	Ground vs Air	ground_vs_air.png	Water is thinner than both, and fire is *definitely* thicker.			2019	12	16
2243	Star Wars Spoiler Generator	star_wars_spoiler_generator.png	The heroes seem to be gaining the upper hand until Darth Juul manages to flip the switch on the car wash control panel from 'REGULAR' to 'PREMIUM.'			2019	12	18
2244	Thumbtacks And String	thumbtacks_and_string.png	A tattoo of a tattoo parlor receipt			2019	12	20
2245	Edible Arrangements	edible_arrangements.png	Any arrangement is an edible arrangement if you're hungry enough.			2019	12	23
2246	Christmas Presents	christmas_presents.png	"The parasitism might be mediated by a fungus!" exclaimed the biologist who was trying to ruin Christmas again.			2019	12	25
2247	Weird Hill	weird_hill.png	I'm compromising by picking a weird hill to lie on.			2019	12	27
2248	New Year's Eve	new_years_eve.png	"Off-by-one errors" isn't the easiest theme to build a party around, but I've seen worse.			2019	12	30
2249	I Love the 20s	i_love_the_20s.png	Billboard's "Best of the 80s" chart includes Blondie's 1980 hit "Call Me." QED.			2020	1	1
2250	OK/okay/ok	ok_okay_ok.png	After changing it back and forth several times and consulting with internet linguist Gretchen McCulloch, I settled on "ok" in my book How To, but I'm still on the fence. Maybe I should just switch to "oK."			2020	1	3
2251	Alignment Chart Alignment Chart	alignment_chart_alignment_chart.png	I would describe my personal alignment as "lawful heterozygous silty liquid."			2020	1	6
2252	Parenthetical Names	parenthetical_names.png	I never got around to seeing that movie about the battle (of Midway).			2020	1	8
2253	Star Wars Voyager 1	star_wars_voyager_1.png	There's some flexibility depending on your standards for measuring runtime and the various special editions. If you still want to have a party, I'm sure you can find some combination that works.			2020	1	10
2254	JPEG2000	jpeg2000.png	I was actually a little relieved when I learned that JPEG2000 was used in the DCI digital cinema standard. I was feeling so bad for it!			2020	1	13
2255	Tattoo Ideas	tattoo_ideas.png	The text ALL YOUR BASE ARE BELONG TO US with a lengthy footnote explaining that I got this tattoo in 2020 and not, as you may assume, 2001, but offering no further clarification.			2020	1	15
2256	Bad Map Projection: South America	bad_map_projection_south_america.png	The projection does a good job preserving both distance and azimuth, at the cost of really exaggerating how many South Americas there are.			2020	1	17
2257	Unsubscribe Message	unsubscribe_message.png	A mix of the two is even worse: 'Thanks for unsubscribing and helping us pare this list down to reliable supporters.'			2020	1	20
2258	Solar System Changes	solar_system_changes.png	"Actually, Jupiter already has a very impressive ring system!" --someone who knows Jupiter is within earshot			2020	1	22
2259	Networking Problems	networking_problems.png	LOOK, THE LATENCY FALLS EVERY TIME YOU CLAP YOUR HANDS AND SAY YOU BELIEVE			2020	1	24
2260	Reaction Maps	reaction_maps.png	If Google Maps stops letting you navigate to (Clay County District) A in West Virginia, you can try Jump, OH -> Ina, IL -> Big Hole, TX.			2020	1	27
2261	Worst Thing That Could Happen	worst_thing_that_could_happen.png	Before I install any patch, I always open the patch notes and Ctrl-F for 'supervolcano', 'seagull', and 'garbage disposal', just to be safe.			2020	1	29
2262	Parker Solar Probe	parker_solar_probe.png	It will get within 9 or 10 Sun-diameters of the "bottom" (the Sun's surface) which seems pretty far when you put it that way, but from up here on Earth it's practically all the way down.			2020	1	31
2263	Cicadas	cicadas.png	After a while you adjust to the new cicadian rhythm.			2020	2	3
2264	Satellite	satellite.png	If you're going to let it burn up, make sure it happens over the deep end of the bathtub and not any populated parts of the house!			2020	2	5
2265	Tax AI	tax_ai.png	I ended up getting my tax return prepared at a local place by a really friendly pretrained neural net named Greg.			2020	2	7
2266	Leap Smearing	leap_smearing.png	Some people suspect that it started as a "No, I didn't forget Valentine's Day" excuse that got out of hand.			2020	2	10
2267	Blockchain	blockchain.png	Blockchains are like grappling hooks, in that it's extremely cool when you encounter a problem for which they're the right solution, but it happens way too rarely in real life.			2020	2	12
2268	Further Research is Needed	further_research_is_needed.png	Further research is needed to fully understand how we managed to do such a good job.			2020	2	14
2269	Phylogenetic Tree	phylogenetic_tree.png	And I was kicked out of my March Madness pool because I wouldn't shut up about the evidence for NBA/ABA endosymbiosis.			2020	2	17
2270	Picking Bad Stocks	picking_bad_stocks.png	On the news a few days later: "Buzz is building around the so-called 'camping Roomba' after a big investment. Preorders have spiked, and..."			2020	2	19
2271	Grandpa Jason and Grandpa Chad	grandpa_jason_and_grandpa_chad.png	The AARP puts the average age of a first-time grandparent close to 50, and the CDC has some data. But I don't have first-parent age distributions for specific names, or generational first-child age correlations, so the dotted line is just a guess. Still, let's be honest: No further research is really *needed.*			2020	2	21
2272	Ringtone Timeline	ringtone_timeline.png	No one likes my novelty ringtone, an audio recording of a phone on vibrate sitting on a hard surface.			2020	2	24
2273	Truck Proximity	truck_proximity.png	See also: Farm animals and dinosaurs. I am so confident that there exists children's media that involves dinosaurs driving trucks on a farm that I'm writing this without even Googling to check.			2020	2	26
2274	Stargazing 3	stargazing_3.png	If we can destroy enough of the lights in our region, we may see more comets, but that's a risk we'll have to take.			2020	2	28
2275	Coronavirus Name	coronavirus_name.png	It's important to keep the spider from touching your face.			2020	3	2
2276	Self-Isolate	self_isolate.png	Turns out I've been "practicing social distancing" for years without even realizing it was a thing!	https://twitter.com/kakape/status/1235319133585248259		2020	3	4
2277	Business Greetings	business_greetings.png	We have email and social media now, so we probably don't need to keep exchanging business cards by pressing them gently against each others' faces with an open palm and smearing them around.			2020	3	6
2278	Scientific Briefing	scientific_briefing.png	"I actually came in in the middle so I don't know which topic we're briefing on; the same slides work for like half of them."			2020	3	9
2279	Symptoms	symptoms.png	This medicine says it may cause lightheadedness, dry mouth, and blurred vision, but my head feels incredibly heavy, water is pouring from my mouth, and I can see individual hummingbird wingbeats, so I think I'm fine.			2020	3	11
2280	2010 and 2020	2010_and_2020.png	2030: "I just bought a house for one bitcoin. No, it's the equivalent of a dollar. Houses are often transferred for a nominal fee because the buyer is taking responsibility for containing the holo-banshees in the attic."			2020	3	13
2281	Coronavirus Research	coronavirus_research.png	"Also, reading 500 coronavirus papers in a row and not sleeping? Probably not great for you either, but I haven't found any studies confirming that yet. I'll keep looking."			2020	3	16
2282	Coronavirus Worries	coronavirus_worries.png	Offscreen, bottom left: Whether the custom :coronavirus: Slack react emoji you just added was public domain or whether you should have put a Creative Commons credit somewhere			2020	3	18
2283	Exa-Exabyte	exa_exabyte.png	To picture 10^18, just picture 10^13, but then imagine you connect the left side of the 3 to close off the little bays.			2020	3	20
2284	Sabotage	sabotage.png	So excited to see everyone after my luxury cruise home from the World Handshake Championships!			2020	3	23
2285	Recurring Nightmare	recurring_nightmare.png	Oh thank goodness, I forgot my clothes, so now everyone's looking embarrassed and backing away.			2020	3	25
2286	6-Foot Zone	6_foot_zone.png	Technically now it's a 34-foot zone.			2020	3	27
2287	Pathogen Resistance	pathogen_resistance.png	We're not trapped in here with the coronavirus. The coronavirus is trapped in here with us.			2020	3	30
2288	Collector's Edition	collectors_edition.png	I'm sure you can find some suitable worldbuilding material if you scavenge through the archives.		This comic was put together by <a href=https://chromakode.com/">Max Goodhart</a>, <a href="https://twitter.com/Aiiane">Amber</a>, <a href="https://twitter.com/bstaffin">Benjamin Staffin</a>, <a href="https://twitter.com/cotrone">Kevin</a>, <a href="https://www.instagram.com/fading_interest/">@fading_interest</a>, <a href="https://twitter.com/wirehead2501">Kat</a>, <a href="https://twitter.com/zigdon">@zigdon</a>, and Christopher Night.	2020	4	3
2289	Scenario 4	scenario_4.png	Remember, models aren't for telling you facts, they're for exploring dynamics. This model apparently explores time travel.			2020	4	4
2290	Homemade Masks	homemade_masks.png	I'm going to change the sign so the pole is horizontal and the sign is mounted on the front like a plunger, so I can carry it around like a lance to gently push people back if they try to approach.			2020	4	6
2291	New Sports System	new_sports_system.png	Under my system, boxing and football suffered, pair figure skating still worked but had to adapt by dropping some moves, and pro wrestling was actually completely unaffected.			2020	4	8
2292	Thermometer	thermometer.png	I hate how many times you have to press it to get to the system normal people use, degrees Rømer.			2020	4	10
2293	RIP John Conway	rip_john_conway.gif	1937-2020			2020	4	13
2294	Coronavirus Charts	coronavirus_charts.png	Adding data for South Korea but with their cases scaled to match the population of Japan and the land area of Australia, and vice versa.			2020	4	15
2295	Garbage Math	garbage_math.png	'Garbage In, Garbage Out' should not be taken to imply any sort of conservation law limiting the amount of garbage produced.			2020	4	17
2296	Sourdough Starter	sourdough_starter.png	Once the lockdown is over, let's all get together and swap starters!			2020	4	20
2297	Use or Discard By	use_or_discard_by.png	One of the things of bear spray says that, and I'm not one to disobey safety instructions, but there are no bears around here. Guess it's time for a camping trip where we leave lots of food out!			2020	4	22
2298	Coronavirus Genome	coronavirus_genome.png	Spellcheck has been great, but whoever figures out how to get grammar check to work is guaranteed a Nobel.			2020	4	24
2299	Coronavirus Genome 2	coronavirus_genome_2.png	[moments later, checking phone] Okay, I agree my posting it was weird, but it's somehow even more unnerving that you immediately liked the post.			2020	4	27
2300	Everyone's an Epidemiologist	everyones_an_epidemiologist.png	If enough people uphill decide to try the rolling strategy, they can make the decision for you.			2020	4	30
2301	Turtle Sandwich Standard Model	turtle_sandwich_standard_model.png	It's possible the bread and shell can be split into a top and bottom flavor, and some models additionally suggest Strange Bread and Charm Shells.			2020	5	1
2302	2020 Google Trends	2020_google_trends.png	As the 'exotic animals in homemade aprons hosting baking shows' YouTube craze reached its peak in March 2020, Andrew Cuomo announced he was replacing the Statue of Liberty with a bronze pangolin in a chef's hat.			2020	5	4
2303	Error Types	error_types.png	Type IIII error: Mistaking tally marks for Roman numerals			2020	5	6
2304	Preprint	preprint.png	DOWNSIDES: Adobe people may periodically email your newsroom to ask you to call it an 'Adobe® PDF document,' but they'll reverse course once they learn how sarcastically you can pronounce the registered trademark symbol.			2020	5	8
2305	Coronavirus Polling	coronavirus_polling.png	If you want to see the polling questions we agree on MOST, you can check out Chapter 24 of my book How To, where I got the Roper Center on Public Opinion Research to help me design the world's least electable political campaign platform.			2020	5	11
2306	Common Cold	common_cold.png	Not even metapneumovirus, easily the common cold virus with the coolest name, warrants our sympathy. Colds suck. No mercy.			2020	5	13
2307	Alive or Not	alive_or_not.png	Computer viruses currently fall somewhere between prions and fire.			2020	5	15
2308	Mount St. Helens	mount_st_helens.png	It's a good mountain but it really peaked in the 80s.			2020	5	18
2309	X	x.png	The worst is when you run out of monospaced fonts and have to use variable-width variables.			2020	5	20
2310	Great Attractor	great_attractor.png	Living in the southern hemisphere was nice because I could jump extra high, but I like it here too. Besides, if I ever want to move back, I can just curl up in a ball and wait!			2020	5	22
2311	Confidence Interval	confidence_interval.png	The worst part is that's the millisigma interval.			2020	5	25
2312	MBMBaM	mbmbam.png	Hello and welcome to Millibar Millibarn Attometer, an advice show for the Planck era.			2020	5	27
2313	Wrong Times Table	wrong_times_table.png	Deep in some corner of my heart, I suspect that real times tables are wrong about 6x7=42 and 8x7=56.			2020	5	29
2314	Carcinization	carcinization.png	Nature abhors a vacuum and also anything that's not a crab.			2020	6	1
2315	Eventual Consistency	eventual_consistency.png	Later I'm going to get a head start on the heat bath.			2020	6	3
2316	Hair Growth Rate	hair_growth_rate.png	Hourly haircuts would be annoying, but they'd be easier to do yourself, since you'd have adjacent hairs as a guide. Growing it out would be a huge pain, though.			2020	6	5
2317	Pinouts	pinouts.png	The other side of USB-C is rotationally symmetric except that the 3rd pin from the top is designated FIREWIRE TRIBUTE PIN.			2020	6	8
2318	Dynamic Entropy	dynamic_entropy.png	Despite years of effort by my physics professors to normalize it, deep down I remain convinced that 'dynamical' is not really a word.			2020	6	10
2319	Large Number Formats	large_number_formats.png	10^13.4024: A person who has come back to numbers after a journey deep into some random theoretical field			2020	6	12
2320	Millennium Problems	millennium_problems.png	The hard part about opening a hole in the proof of the Poincaré conjecture is that Grigori Perelman will come out of retirement to try to fix it by drawing a loop around the hole and contracting it to a point.			2020	6	15
2321	Low-Background Metal	low_background_metal.png	The only effect on the history books were a few confusing accounts of something called 'Greek fire.'			2020	6	17
2322	ISO Paper Size Golden Spiral	iso_paper_size_golden_spiral.png	The ISO 216 standard ratio is cos(45°), but American letter paper is 8.5x11 because it uses radians, and 8.5/11 = pi/4.			2020	6	19
2323	Modeling Study	modeling_study.png	You've got questions, we've got assumptions.			2020	6	22
2324	Old Days 2	old_days_2.png	The git vehicle fleet eventually pivoted to selling ice cream, but some holdovers remain. If you flag down an ice cream truck and hand the driver a floppy disk, a few hours later you'll get an invite to a git repo.			2020	6	24
2325	Endorheic Basin	endorheic_basin.png	My biggest fear is that colonial engineers will try to flood me to generate electricity. My biggest hope is that I'll develop sailing stones.			2020	6	26
2326	Five Word Jargon	five_word_jargon.png	My other (much harder) hobby is trying to engineer situations where I have an excuse to use more than one of them in short succession.			2020	6	29
2327	Oily House Index	oily_house_index.png	We're underwater on our mortgage thanks to the low price of water.			2020	7	1
2328	Space Basketball	space_basketball.png	My shooting will improve over the short term, but over the long term the universe will take more shots.			2020	7	3
2329	Universal Rating Scale	universal_rating_scale.png	There are plenty of finer gradations. I got 'critically endangered/extinct in the wild' on my exam, although the curve bumped it all the way up to 'venti.'			2020	7	6
2330	Acceptable Risk	acceptable_risk.png	Good thing I'm not already prone to overthinking everyday decisions!			2020	7	8
2331	Hamster Ball 2	hamster_ball_2.png	The worst is being teased by responsible, mask-wearing teens. They even spritz the hamster ball with disinfectant before rolling it, carefully avoiding the filter vents.			2020	7	10
2332	Cursed Chair	cursed_chair.png	The Wirecutter staff called the Herman Miller Siege Perilous "the most cursed product we've ever had to fight" and "nearly as immortal as it boasts."			2020	7	13
2333	COVID Risk Chart	covid_risk_chart.png	First prize is a free ticket to the kissing booth.			2020	7	15
2334	Slide Trombone	slide_trombone.png	Remember the CPS 2000, the super soaker that was discontinued because it was too powerful? Relatedly, can I borrow your tuba?			2020	7	17
2335	Photo Deposit	photo_deposit.png	It's okay, they scan the serial numbers and make sure you can't deposit the same bill more than once.			2020	7	20
2336	Campfire Habitable Zone	campfire_habitable_zone.png	Oh no, my marshmallow became tidally locked!			2020	7	22
2337	Asterisk Corrections	asterisk_corrections.png	I like trying to make it as hard as possible. "I'd love to meet up, maybe in a few days? Next week is looking pretty empty. *witchcraft"			2020	7	24
2338	Faraday Tour	faraday_tour.png	I asked them if it was safe to be running tours during the pandemic. They said, "During the what?"			2020	7	27
2339	Pods vs Bubbles	pods_vs_bubbles.png	Canada's travel restrictions on the US are 99% about keeping out COVID and 1% about keeping out people who say 'pod.'			2020	7	29
2340	Cosmologist Genres	cosmologist_genres.png	Inflationary cosmologists call all music from after the first 10^-30 seconds "post-"			2020	7	31
2341	Scientist Tech Help	scientist_tech_help.png	I vaguely and irrationally resent how useful WebPlotDigitizer is.			2020	8	3
2342	Exposure Notification	exposure_notification.png	I don't see why everyone is so hungry for BAD news, but fine, I'll give in to feedback and add a dark mode.			2020	8	5
2343	Mathematical Symbol Fight	mathematical_symbol_fight.png	Oh no, a musician just burst in through the door confidently twirling a treble clef.			2020	8	7
2344	26-Second Pulse	26_second_pulse.png	There are some papers arguing that there's a volcanic component, but I personally think they're just feeling guilty and trying to cover the trail.			2020	8	10
2345	Wish on a Shooting Star	wish_on_a_shooting_star.png	Congratulations to whoever wished for revenge on a forest near the Tunguska River, a 1980 Chevy Malibu in Peekskill NY, Alabama resident Ann Hodges, every building in Chelyabinsk with glass windows, and the non-avian dinosaurs.			2020	8	12
2346	COVID Risk Comfort Zone	covid_risk_comfort_zone.png	I'm like a vampire, except I'm not crossing that threshold even if you invite me.			2020	8	14
2347	Dependency	dependency.png	Someday ImageMagick will finally break for good and we'll have a long period of scrambling as we try to reassemble civilization from the rubble.			2020	8	17
2348	Boat Puzzle	boat_puzzle.png	'No, my cabbage moths have already started laying eggs in them! Send the trolley into the river!' 'No, the sailing wolf will steal the boat to rescue them!'			2020	8	19
2349	Rabbit Introduction	rabbit_introduction.png	Washington state is seeing great success with reintroducing the Columbia River Basin subpopulation. We cannot allow them to further widen the interstate bun gap.			2020	8	21
2350	Deer Turrets	deer_turrets.png	When my great grandfather designed the Titanic and it hit an iceberg and sank, he didn't sit around moping. He took those lessons to his next job designing airships, and he made the Hindenburg completely iceberg-proof!			2020	8	24
2351	Standard Model Changes	standard_model_changes.png	Bugs are spin 1/2 particles, unless it's particularly windy.			2020	8	26
2352	Synonym Date	synonym_date.png	We need some grub to munch--I'll go slouch over to the kitchen.			2020	8	28
